meters,garage,firepl,bsmt,bdevl,assess_2022
141.02,Y,Y,Y,Y,512000
135.35,Y,Y,Y,Y,502000
170.94,Y,Y,Y,Y,491000
200.02,Y,N,Y,N,517000
170.75,Y,Y,Y,Y,502000
181.06,Y,Y,Y,Y,554000
130.43,Y,Y,Y,Y,479000
191.1,Y,Y,Y,Y,545000
138.7,Y,Y,Y,Y,526000
182.83,Y,Y,Y,Y,529000
178.83,Y,Y,Y,N,494000
180.88,Y,Y,Y,Y,486000
153.19,Y,Y,Y,Y,464000
170.01,Y,Y,Y,Y,469000
140.0,Y,Y,Y,Y,451000
140.65,Y,Y,Y,Y,456000
127.92,Y,Y,Y,Y,483000
171.03,Y,Y,Y,Y,466000
192.86,Y,Y,Y,Y,503000
141.21,Y,Y,Y,Y,486000
203.36,Y,Y,Y,Y,545000
141.11,Y,Y,Y,Y,452000
168.43,Y,Y,Y,Y,491000
170.75,Y,Y,Y,Y,466000
122.16,Y,Y,Y,Y,468000
171.03,Y,Y,Y,Y,473000
142.69,Y,Y,Y,N,442000
171.03,Y,Y,Y,Y,463000
164.8,Y,Y,Y,Y,465000
175.67,Y,Y,Y,Y,471000
118.73,Y,N,Y,Y,463000
137.96,Y,Y,Y,Y,436000
182.64,Y,Y,Y,Y,501000
179.2,Y,Y,Y,N,495000
172.42,Y,Y,Y,N,451000
148.64,Y,N,Y,Y,482000
132.29,Y,N,Y,Y,450000
201.22,Y,Y,Y,Y,546000
202.62,Y,Y,Y,N,549000
125.32,Y,Y,Y,Y,511000
172.42,Y,Y,Y,Y,556000
171.31,Y,Y,Y,Y,575000
142.88,Y,Y,Y,Y,679000
156.82,Y,Y,Y,Y,694000
149.38,Y,Y,Y,Y,676000
149.29,Y,Y,Y,Y,702000
130.71,Y,Y,Y,Y,476000
132.66,Y,Y,Y,Y,525000
202.62,Y,Y,Y,Y,608000
180.88,Y,Y,Y,Y,566000
179.2,Y,Y,Y,Y,598000
152.45,Y,Y,Y,Y,558000
171.22,Y,Y,Y,Y,610000
205.96,Y,Y,Y,N,630000
204.66,Y,Y,Y,Y,652000
184.69,Y,Y,Y,Y,628000
142.79,Y,Y,Y,Y,664000
198.81,Y,Y,Y,Y,656000
195.93,Y,Y,Y,Y,640000
148.08,Y,Y,Y,Y,722000
155.79,Y,Y,Y,Y,652000
253.9,Y,Y,Y,N,702000
193.88,Y,Y,Y,Y,518000
213.58,Y,Y,Y,Y,549000
189.89,Y,Y,Y,Y,543000
135.73,Y,Y,Y,Y,501000
132.01,Y,Y,Y,Y,506000
209.21,Y,Y,Y,N,534000
196.39,Y,Y,Y,Y,550000
197.04,Y,Y,Y,Y,538000
213.02,Y,Y,Y,Y,571000
192.86,Y,Y,Y,N,513000
197.04,Y,Y,Y,N,515000
175.3,Y,Y,Y,Y,499000
196.02,Y,Y,Y,Y,530000
197.14,Y,Y,Y,Y,553000
184.5,Y,Y,Y,Y,507000
180.88,Y,Y,Y,N,494000
140.09,Y,Y,Y,N,434000
191.28,Y,Y,Y,Y,515000
203.64,Y,Y,Y,Y,559000
209.49,Y,Y,Y,Y,534000
193.51,Y,Y,Y,Y,526000
222.96,Y,N,Y,Y,552000
202.62,Y,Y,Y,Y,540000
168.52,Y,Y,Y,Y,500000
240.43,Y,Y,Y,Y,694000
232.44,Y,Y,Y,Y,580000
113.62,Y,Y,Y,Y,459000
209.77,Y,Y,Y,Y,564000
245.17,Y,Y,Y,N,590000
121.14,Y,Y,Y,Y,471000
234.02,Y,Y,Y,Y,574000
296.82,Y,Y,Y,Y,681000
202.06,Y,Y,Y,Y,539000
172.79,Y,Y,Y,N,493000
131.92,Y,Y,Y,Y,479000
209.49,Y,Y,Y,Y,551000
205.03,Y,Y,Y,Y,522000
199.27,Y,Y,Y,Y,546000
161.0,Y,Y,Y,N,465000
196.21,Y,Y,Y,N,518000
184.59,Y,Y,Y,N,510000
215.25,Y,Y,Y,Y,587000
228.26,Y,Y,Y,Y,604000
206.33,Y,Y,Y,Y,553000
244.89,Y,Y,Y,N,638000
205.78,Y,Y,Y,Y,573000
134.33,Y,Y,Y,N,483000
162.58,Y,Y,Y,Y,590000
235.78,Y,Y,Y,N,574000
179.67,Y,Y,Y,Y,547000
223.98,Y,Y,Y,Y,588000
221.75,Y,Y,Y,N,569000
211.72,Y,Y,Y,Y,576000
209.49,Y,Y,Y,Y,536000
114.36,Y,Y,Y,Y,473000
228.26,Y,Y,Y,Y,605000
211.81,Y,Y,Y,N,532000
174.19,Y,Y,Y,Y,473000
190.54,Y,Y,Y,N,513000
176.6,Y,Y,Y,N,488000
178.28,Y,Y,Y,N,501000
192.3,Y,Y,Y,Y,541000
188.96,Y,Y,Y,Y,526000
136.38,Y,Y,Y,Y,443000
200.2,Y,Y,Y,Y,544000
221.66,Y,Y,Y,Y,583000
199.83,Y,Y,Y,N,559000
121.88,Y,N,Y,Y,453000
216.46,Y,Y,Y,N,556000
233.83,Y,Y,Y,Y,635000
169.45,Y,Y,Y,N,476000
170.1,Y,Y,Y,Y,493000
128.39,Y,Y,Y,Y,488000
171.03,Y,Y,Y,N,468000
124.21,Y,Y,Y,N,454000
180.78,Y,Y,Y,N,501000
171.03,Y,Y,Y,Y,483000
158.49,Y,Y,Y,Y,458000
116.5,Y,Y,Y,Y,464000
135.73,Y,Y,Y,N,434000
164.62,Y,N,Y,Y,475000
115.1,Y,Y,Y,Y,466000
159.97,Y,Y,Y,N,466000
177.25,Y,Y,Y,Y,497000
169.54,Y,Y,Y,Y,475000
194.35,Y,Y,Y,N,504000
140.56,Y,Y,Y,Y,513000
181.53,Y,Y,Y,Y,500000
150.78,Y,Y,Y,Y,469000
199.46,Y,Y,Y,N,526000
153.38,Y,Y,Y,Y,462000
158.21,Y,Y,Y,Y,457000
130.62,Y,Y,Y,Y,483000
163.23,Y,N,Y,Y,465000
179.58,Y,Y,Y,Y,492000
130.8,Y,Y,Y,Y,417000
146.5,Y,Y,Y,N,443000
178.83,Y,Y,Y,Y,491000
165.83,Y,Y,Y,Y,469000
183.48,Y,Y,Y,N,486000
194.16,Y,Y,Y,Y,511000
150.5,Y,Y,Y,N,448000
125.69,Y,Y,Y,Y,473000
129.97,Y,Y,Y,Y,469000
180.88,Y,Y,Y,Y,496000
170.38,Y,Y,Y,N,482000
156.35,Y,Y,Y,N,484000
163.69,Y,Y,Y,N,483000
175.77,Y,N,Y,Y,502000
201.78,Y,Y,Y,Y,525000
196.21,Y,Y,Y,Y,512000
161.0,Y,Y,Y,N,460000
173.63,Y,Y,Y,Y,484000
176.51,Y,Y,Y,N,473000
158.49,Y,N,Y,Y,475000
203.55,Y,Y,Y,Y,531000
199.18,Y,Y,Y,N,522000
200.29,Y,Y,Y,Y,517000
149.48,Y,Y,Y,Y,458000
191.93,Y,Y,Y,Y,493000
171.03,Y,N,Y,N,464000
196.67,Y,Y,Y,Y,530000
181.9,Y,Y,Y,Y,527000
195.56,Y,Y,Y,Y,532000
166.38,Y,Y,Y,Y,483000
197.23,Y,Y,Y,Y,545000
183.48,Y,Y,Y,Y,542000
125.6,Y,N,Y,Y,490000
175.86,Y,Y,Y,Y,493000
216.27,Y,Y,Y,Y,546000
199.46,Y,Y,Y,N,519000
176.14,Y,Y,Y,N,471000
176.51,Y,Y,Y,N,480000
161.0,Y,Y,Y,N,457000
171.03,Y,Y,Y,Y,467000
129.69,Y,Y,Y,Y,485000
162.02,Y,Y,Y,Y,470000
171.03,Y,Y,Y,N,463000
140.28,Y,Y,Y,N,439000
166.2,Y,Y,Y,Y,461000
174.0,Y,Y,Y,N,465000
202.99,Y,Y,Y,Y,520000
148.73,Y,Y,Y,Y,453000
161.0,Y,Y,Y,N,461000
122.63,Y,Y,Y,Y,473000
199.18,Y,Y,Y,N,514000
161.0,Y,Y,Y,N,455000
156.35,Y,Y,Y,N,458000
164.8,Y,Y,Y,Y,473000
182.55,Y,Y,Y,Y,502000
175.67,Y,Y,Y,N,467000
164.8,Y,Y,Y,N,460000
182.92,Y,Y,Y,Y,494000
116.22,Y,Y,Y,Y,412000
115.47,Y,Y,Y,N,400000
114.17,Y,Y,Y,Y,396000
114.17,Y,Y,Y,Y,397000
112.59,Y,Y,Y,Y,395000
100.7,Y,N,Y,Y,370000
116.03,Y,N,Y,Y,402000
107.21,Y,Y,Y,N,394000
115.1,Y,Y,Y,Y,399000
123.74,Y,Y,Y,Y,426000
116.31,Y,Y,Y,Y,416000
102.93,Y,Y,Y,Y,393000
161.74,Y,Y,Y,Y,427000
95.59,Y,Y,Y,Y,385000
115.1,Y,Y,Y,N,423000
149.1,Y,Y,Y,Y,458000
113.24,Y,N,Y,Y,462000
125.88,Y,Y,Y,Y,426000
112.41,Y,Y,Y,Y,401000
111.57,Y,N,Y,N,410000
106.46,Y,Y,Y,N,402000
97.54,Y,Y,Y,N,391000
104.14,Y,Y,Y,Y,384000
105.35,Y,Y,Y,N,391000
112.13,Y,Y,Y,Y,400000
116.5,Y,Y,Y,Y,402000
100.61,Y,Y,Y,Y,385000
105.9,Y,Y,Y,Y,387000
98.57,Y,N,Y,Y,382000
97.26,Y,Y,Y,Y,353000
142.32,Y,Y,Y,N,384000
120.3,Y,Y,Y,Y,402000
106.0,Y,Y,Y,N,378000
104.33,Y,Y,Y,Y,378000
93.92,Y,N,Y,Y,381000
118.26,Y,N,Y,Y,407000
94.2,Y,N,Y,Y,378000
109.43,Y,Y,Y,Y,393000
100.33,Y,Y,Y,Y,387000
111.57,Y,Y,Y,N,389000
106.83,Y,Y,Y,Y,372000
115.19,Y,Y,Y,Y,418000
175.3,Y,Y,Y,Y,442000
99.77,Y,N,Y,Y,397000
103.95,Y,N,Y,Y,389000
108.97,Y,N,Y,Y,385000
98.19,Y,Y,Y,Y,373000
110.46,Y,Y,Y,N,395000
112.87,Y,Y,Y,Y,413000
118.26,Y,Y,Y,Y,431000
118.91,Y,N,Y,N,402000
131.92,Y,Y,Y,Y,408000
133.96,Y,Y,Y,Y,396000
96.24,Y,N,Y,Y,350000
88.62,Y,Y,Y,N,374000
105.63,Y,N,Y,N,345000
98.75,Y,N,Y,N,357000
116.5,Y,Y,Y,Y,389000
114.73,Y,N,Y,Y,388000
151.52,Y,Y,Y,Y,399000
153.66,Y,Y,Y,Y,416000
111.01,Y,N,Y,Y,386000
107.39,Y,Y,Y,N,391000
191.0,Y,Y,Y,Y,450000
110.92,Y,Y,Y,Y,391000
106.0,Y,Y,Y,Y,395000
122.07,Y,Y,Y,Y,402000
152.36,Y,Y,Y,Y,412000
142.32,Y,Y,Y,Y,405000
106.46,Y,Y,Y,Y,402000
94.85,Y,Y,Y,Y,393000
115.57,Y,Y,Y,Y,415000
109.16,Y,N,Y,Y,399000
96.61,Y,Y,Y,Y,394000
104.42,Y,N,Y,Y,389000
107.58,Y,Y,Y,Y,414000
116.87,Y,Y,Y,Y,431000
112.69,Y,Y,Y,Y,411000
110.83,Y,Y,Y,Y,398000
116.4,Y,Y,Y,Y,406000
102.47,Y,N,Y,Y,386000
105.9,Y,Y,Y,N,417000
152.54,Y,Y,Y,Y,433000
147.06,Y,Y,Y,Y,456000
138.14,Y,Y,Y,Y,445000
116.4,Y,Y,Y,Y,416000
109.53,Y,N,Y,Y,410000
110.83,Y,Y,Y,Y,402000
115.19,Y,Y,Y,Y,405000
99.87,Y,Y,Y,Y,392000
104.14,Y,Y,Y,Y,390000
107.11,Y,Y,Y,N,411000
99.03,Y,Y,Y,Y,373000
118.26,Y,N,Y,N,399000
117.05,Y,Y,Y,Y,410000
155.98,Y,Y,Y,Y,424000
103.4,Y,Y,Y,N,401000
99.87,Y,N,Y,Y,378000
124.86,Y,Y,Y,Y,436000
109.16,Y,Y,Y,Y,424000
99.31,Y,Y,Y,Y,428000
134.8,Y,Y,Y,Y,477000
100.33,Y,N,Y,Y,422000
109.25,Y,Y,Y,Y,416000
103.58,Y,Y,Y,Y,406000
161.0,Y,Y,Y,Y,424000
135.63,Y,N,Y,N,372000
105.44,Y,Y,Y,N,397000
105.25,Y,N,Y,Y,400000
105.35,Y,Y,Y,Y,388000
105.35,Y,Y,Y,Y,382000
99.87,Y,N,Y,Y,383000
104.42,Y,Y,Y,Y,389000
105.53,Y,Y,Y,Y,409000
120.3,Y,Y,Y,Y,433000
161.92,Y,Y,Y,Y,477000
116.77,Y,Y,Y,Y,434000
118.07,Y,Y,Y,Y,444000
178.83,Y,Y,Y,Y,477000
171.59,Y,Y,Y,Y,492000
179.58,Y,Y,Y,Y,469000
99.49,Y,N,Y,N,356000
111.66,Y,N,Y,Y,393000
98.75,Y,Y,Y,Y,403000
128.02,Y,Y,Y,Y,401000
99.03,Y,N,Y,Y,398000
109.25,Y,Y,Y,Y,410000
116.31,Y,N,Y,Y,416000
99.31,Y,Y,Y,Y,401000
109.25,Y,N,Y,Y,403000
115.1,Y,Y,Y,Y,436000
105.53,Y,Y,Y,Y,424000
115.66,Y,Y,Y,Y,439000
106.46,Y,N,Y,N,405000
98.75,Y,Y,Y,Y,425000
192.77,Y,Y,Y,Y,528000
126.06,Y,Y,Y,Y,460000
114.54,Y,Y,Y,Y,443000
116.12,Y,Y,Y,N,438000
118.35,Y,Y,Y,Y,431000
141.67,Y,Y,Y,Y,434000
114.36,Y,N,Y,Y,417000
135.35,Y,Y,Y,Y,423000
109.25,Y,N,Y,Y,402000
103.49,Y,Y,Y,Y,396000
125.41,Y,Y,Y,N,403000
105.35,Y,Y,Y,Y,417000
99.03,Y,Y,Y,Y,400000
104.88,Y,Y,Y,Y,399000
105.9,Y,Y,Y,Y,408000
109.25,Y,Y,Y,Y,415000
98.38,Y,Y,Y,Y,403000
114.36,Y,Y,Y,Y,439000
134.24,Y,Y,Y,Y,415000
99.4,Y,Y,Y,N,393000
99.59,Y,Y,Y,Y,400000
98.75,Y,Y,Y,Y,406000
105.25,Y,Y,Y,Y,401000
98.29,Y,Y,Y,Y,398000
136.56,Y,Y,Y,Y,408000
105.16,Y,N,Y,Y,414000
140.56,Y,Y,Y,Y,425000
117.61,Y,Y,Y,Y,412000
105.35,Y,N,Y,N,386000
107.02,Y,Y,Y,Y,407000
151.43,Y,N,Y,Y,443000
168.34,Y,Y,Y,Y,453000
105.07,Y,Y,Y,Y,411000
116.68,Y,Y,Y,Y,436000
163.04,Y,N,Y,Y,422000
102.56,Y,Y,Y,Y,403000
121.33,Y,Y,Y,Y,411000
99.03,Y,Y,Y,Y,381000
108.97,Y,Y,Y,N,364000
105.25,Y,Y,Y,Y,415000
97.82,Y,Y,Y,N,393000
154.31,Y,Y,Y,Y,421000
117.24,Y,Y,Y,Y,414000
104.98,Y,Y,Y,N,398000
156.72,Y,Y,Y,Y,446000
170.29,Y,Y,Y,Y,534000
104.98,Y,Y,Y,Y,391000
124.49,Y,Y,Y,Y,479000
115.29,Y,Y,Y,Y,450000
105.72,Y,Y,Y,Y,405000
105.53,Y,Y,Y,Y,396000
142.51,Y,Y,Y,Y,423000
103.21,Y,Y,Y,Y,388000
151.06,Y,Y,Y,Y,423000
109.81,Y,Y,Y,Y,412000
119.84,Y,N,Y,N,381000
119.84,Y,Y,Y,Y,409000
98.38,Y,N,Y,Y,401000
111.39,Y,Y,Y,Y,440000
165.64,Y,Y,Y,Y,448000
154.03,Y,Y,Y,Y,467000
115.94,Y,N,Y,Y,440000
101.91,Y,Y,Y,Y,398000
102.28,Y,N,Y,N,382000
147.99,Y,Y,Y,Y,418000
109.53,Y,Y,Y,Y,404000
119.93,Y,Y,Y,Y,410000
150.41,Y,Y,Y,Y,415000
121.33,Y,N,Y,N,391000
119.93,Y,Y,Y,Y,417000
105.53,Y,Y,Y,Y,400000
99.12,Y,N,Y,Y,364000
111.29,Y,Y,Y,Y,394000
97.36,Y,Y,Y,N,379000
107.02,Y,Y,Y,Y,400000
98.75,Y,Y,Y,Y,367000
97.45,Y,Y,Y,Y,399000
133.96,Y,N,Y,Y,411000
98.19,Y,N,Y,Y,384000
110.83,Y,Y,Y,Y,424000
108.6,Y,Y,Y,Y,410000
167.5,Y,Y,Y,N,438000
109.81,Y,Y,Y,Y,421000
108.23,Y,Y,Y,Y,410000
112.97,Y,N,Y,Y,410000
115.94,Y,Y,Y,Y,423000
98.75,Y,N,Y,Y,389000
112.69,Y,N,Y,Y,410000
116.03,Y,Y,Y,Y,427000
188.31,Y,Y,Y,Y,497000
108.88,Y,Y,Y,Y,418000
142.32,Y,Y,Y,Y,463000
120.12,Y,Y,Y,Y,463000
117.8,Y,Y,Y,Y,437000
185.15,Y,Y,Y,Y,491000
125.88,Y,Y,Y,Y,429000
112.97,Y,Y,Y,Y,411000
115.94,Y,Y,Y,Y,419000
154.03,Y,Y,Y,Y,417000
112.69,Y,N,Y,Y,431000
96.71,Y,Y,Y,Y,399000
104.23,Y,Y,Y,Y,400000
116.59,Y,Y,Y,Y,386000
111.57,Y,N,Y,Y,398000
98.19,Y,Y,Y,Y,376000
115.19,Y,Y,Y,Y,390000
99.59,Y,N,Y,N,354000
105.16,Y,Y,Y,N,377000
112.69,Y,Y,Y,Y,395000
107.02,Y,Y,Y,N,400000
108.97,Y,Y,Y,Y,408000
116.12,Y,N,Y,N,386000
105.9,Y,Y,Y,N,401000
104.42,Y,Y,Y,Y,406000
113.15,Y,Y,Y,Y,428000
137.86,Y,Y,Y,Y,476000
114.73,Y,Y,Y,Y,400000
115.19,Y,Y,Y,Y,407000
102.0,Y,N,Y,Y,403000
97.54,Y,Y,Y,Y,404000
109.16,Y,Y,Y,Y,410000
108.6,Y,Y,Y,N,399000
143.44,Y,Y,Y,Y,409000
98.29,Y,Y,Y,Y,399000
106.65,Y,N,Y,Y,396000
146.04,Y,Y,Y,Y,475000
111.2,Y,Y,Y,Y,428000
95.41,Y,N,Y,Y,398000
114.92,Y,Y,Y,N,410000
105.25,Y,Y,Y,Y,402000
96.61,Y,Y,Y,Y,380000
97.54,Y,Y,Y,Y,399000
105.44,Y,Y,Y,Y,409000
182.64,Y,Y,Y,Y,498000
193.23,Y,Y,Y,N,482000
102.65,Y,Y,Y,Y,424000
129.87,Y,Y,Y,Y,472000
193.98,Y,Y,Y,Y,492000
109.25,Y,N,Y,Y,424000
92.71,Y,Y,Y,Y,396000
118.82,Y,Y,Y,Y,411000
100.14,Y,Y,Y,Y,395000
105.25,Y,Y,Y,Y,396000
113.52,Y,Y,Y,N,402000
119.19,Y,N,Y,N,383000
115.01,Y,Y,Y,Y,412000
107.02,Y,Y,Y,Y,418000
93.08,Y,Y,Y,Y,399000
124.86,Y,Y,Y,Y,423000
99.12,Y,N,Y,Y,396000
106.18,Y,N,Y,Y,417000
99.03,Y,Y,Y,Y,384000
119.28,Y,Y,Y,Y,432000
105.63,Y,Y,Y,N,407000
97.82,Y,Y,Y,N,417000
134.8,Y,Y,Y,Y,442000
154.68,Y,Y,Y,Y,446000
180.41,Y,Y,Y,Y,459000
192.77,Y,Y,Y,Y,487000
105.44,Y,Y,Y,N,396000
156.26,Y,Y,Y,N,433000
107.95,Y,Y,Y,N,400000
104.98,Y,Y,Y,Y,402000
181.71,Y,Y,Y,N,472000
104.7,Y,N,Y,Y,412000
106.93,Y,Y,Y,Y,420000
102.0,Y,N,Y,Y,404000
105.35,Y,Y,Y,Y,422000
129.41,Y,Y,Y,Y,432000
148.64,Y,Y,Y,Y,432000
125.41,Y,Y,Y,Y,434000
99.03,Y,Y,Y,Y,397000
134.24,Y,Y,Y,Y,414000
123.56,Y,Y,Y,Y,439000
154.77,Y,Y,Y,Y,450000
115.94,Y,Y,Y,Y,412000
128.29,Y,N,Y,Y,431000
109.25,Y,Y,Y,Y,407000
136.01,Y,Y,Y,Y,414000
105.53,Y,N,Y,Y,406000
136.01,Y,Y,Y,Y,418000
135.63,Y,N,Y,Y,410000
109.25,Y,Y,Y,Y,401000
121.7,Y,Y,Y,Y,447000
134.61,Y,Y,Y,N,393000
109.25,Y,N,Y,Y,410000
128.29,Y,Y,Y,Y,461000
109.25,Y,N,Y,Y,418000
155.14,Y,Y,Y,N,423000
103.95,Y,Y,Y,Y,420000
149.29,Y,Y,Y,Y,427000
142.32,Y,Y,Y,Y,426000
141.11,Y,Y,Y,Y,424000
105.35,Y,N,Y,Y,409000
109.25,Y,Y,Y,Y,425000
109.25,Y,Y,Y,Y,404000
108.13,Y,Y,Y,Y,396000
126.81,Y,Y,Y,N,424000
140.74,Y,Y,Y,Y,411000
124.95,Y,Y,Y,Y,448000
105.35,Y,N,Y,N,379000
109.25,Y,Y,Y,Y,408000
116.87,Y,Y,Y,Y,416000
128.39,Y,Y,Y,Y,443000
109.25,Y,N,Y,Y,406000
148.64,Y,Y,Y,N,432000
109.25,Y,N,Y,Y,437000
116.87,Y,N,Y,Y,428000
136.84,Y,Y,Y,Y,422000
166.29,Y,Y,Y,Y,441000
103.4,Y,Y,Y,Y,419000
116.87,Y,Y,Y,Y,410000
109.25,Y,Y,Y,Y,406000
98.75,Y,N,Y,Y,393000
94.01,Y,Y,Y,Y,383000
115.29,Y,Y,Y,Y,426000
109.25,Y,N,Y,Y,407000
137.4,Y,Y,Y,Y,411000
109.25,Y,Y,Y,Y,413000
103.4,Y,Y,Y,Y,396000
123.37,Y,Y,Y,Y,408000
157.56,Y,Y,Y,Y,436000
121.7,Y,Y,Y,Y,439000
159.88,Y,Y,Y,N,423000
123.46,Y,Y,Y,Y,420000
121.7,Y,Y,Y,Y,425000
157.56,Y,Y,Y,Y,442000
121.7,Y,Y,Y,Y,428000
123.46,Y,Y,Y,Y,431000
121.7,Y,Y,Y,Y,414000
123.46,Y,Y,Y,Y,426000
157.56,Y,Y,Y,Y,440000
114.73,Y,N,Y,Y,405000
123.0,Y,Y,Y,N,425000
117.52,Y,Y,Y,Y,424000
135.63,Y,Y,Y,Y,412000
124.67,Y,Y,Y,Y,451000
173.63,Y,Y,Y,N,471000
178.83,Y,Y,Y,Y,498000
178.18,Y,Y,Y,Y,470000
120.21,Y,Y,Y,Y,423000
111.48,Y,N,Y,N,394000
121.14,Y,Y,Y,Y,432000
157.28,Y,Y,Y,Y,445000
123.37,Y,Y,Y,Y,424000
126.16,Y,Y,Y,Y,434000
117.42,Y,Y,Y,Y,419000
117.42,Y,Y,Y,Y,420000
122.44,Y,Y,Y,Y,440000
120.21,Y,Y,Y,Y,421000
158.21,Y,Y,Y,Y,444000
158.49,Y,Y,Y,Y,447000
170.84,Y,Y,Y,N,453000
130.34,Y,Y,Y,Y,466000
117.15,Y,Y,Y,Y,439000
116.96,Y,Y,Y,Y,437000
182.08,Y,Y,Y,Y,536000
164.62,Y,Y,Y,Y,461000
136.84,Y,Y,Y,Y,416000
124.49,Y,N,Y,Y,426000
111.48,Y,Y,Y,Y,394000
127.83,Y,Y,Y,Y,424000
134.33,Y,Y,Y,Y,443000
111.39,Y,Y,Y,Y,412000
122.44,Y,Y,Y,Y,419000
134.33,Y,Y,Y,Y,437000
111.48,Y,Y,Y,Y,410000
136.84,Y,Y,Y,Y,405000
136.84,Y,Y,Y,Y,406000
111.48,Y,Y,Y,Y,405000
111.57,Y,Y,Y,Y,410000
111.39,Y,Y,Y,Y,407000
136.84,Y,Y,Y,Y,404000
120.77,Y,Y,Y,Y,430000
129.87,Y,Y,Y,Y,441000
117.42,Y,Y,Y,Y,427000
139.44,Y,Y,Y,Y,436000
123.46,Y,Y,Y,Y,422000
177.9,Y,Y,Y,Y,583000
221.2,Y,Y,Y,N,561000
205.12,Y,Y,Y,Y,550000
138.61,Y,Y,Y,Y,522000
128.39,Y,Y,Y,Y,506000
167.78,Y,Y,Y,Y,594000
197.23,Y,Y,Y,Y,564000
141.67,Y,Y,Y,Y,536000
149.38,Y,Y,Y,Y,546000
130.25,Y,Y,Y,Y,538000
148.45,Y,Y,Y,Y,545000
161.46,Y,Y,Y,Y,578000
148.27,Y,Y,Y,Y,580000
181.81,Y,Y,Y,Y,541000
185.89,Y,N,Y,Y,584000
218.22,Y,Y,Y,Y,627000
210.14,Y,Y,Y,Y,586000
208.1,Y,Y,Y,Y,635000
153.19,Y,Y,Y,Y,610000
156.35,Y,Y,Y,Y,560000
168.34,Y,Y,Y,Y,654000
194.07,Y,Y,Y,Y,560000
155.51,Y,Y,Y,Y,620000
171.77,Y,Y,Y,Y,618000
204.85,Y,Y,Y,Y,602000
149.66,Y,Y,Y,Y,559000
153.38,Y,Y,Y,Y,574000
150.13,Y,Y,Y,Y,594000
214.51,Y,Y,Y,N,578000
153.1,Y,Y,Y,Y,594000
160.16,Y,Y,Y,Y,592000
122.53,Y,Y,Y,Y,482000
156.72,Y,Y,Y,Y,654000
153.29,Y,Y,Y,Y,613000
138.51,Y,Y,Y,Y,551000
143.34,Y,Y,Y,N,551000
179.2,Y,Y,Y,Y,712000
180.88,Y,Y,Y,Y,556000
154.59,Y,Y,Y,Y,598000
225.38,Y,Y,Y,Y,625000
145.67,Y,Y,Y,Y,523000
146.04,Y,Y,Y,Y,548000
151.33,Y,Y,Y,Y,582000
139.72,Y,Y,Y,Y,513000
154.03,Y,Y,Y,Y,600000
152.26,Y,Y,Y,Y,572000
184.5,Y,Y,Y,Y,570000
150.31,Y,Y,Y,Y,570000
196.58,Y,Y,Y,N,545000
160.07,Y,Y,Y,N,558000
150.13,Y,Y,Y,Y,552000
154.96,Y,Y,Y,Y,599000
117.89,Y,Y,Y,Y,454000
109.25,Y,Y,Y,Y,438000
99.68,Y,N,Y,Y,434000
143.44,Y,Y,Y,Y,443000
115.75,Y,Y,Y,Y,442000
198.99,Y,Y,Y,Y,501000
112.69,Y,Y,Y,Y,439000
176.05,Y,Y,Y,Y,467000
203.82,Y,Y,Y,N,508000
134.15,Y,Y,Y,Y,470000
137.58,Y,Y,Y,Y,476000
126.34,Y,Y,Y,Y,456000
198.25,Y,Y,Y,N,484000
141.11,Y,Y,Y,Y,446000
171.31,Y,Y,Y,Y,471000
122.44,Y,Y,Y,Y,458000
129.41,Y,Y,Y,Y,435000
136.75,Y,N,Y,Y,477000
126.44,Y,N,Y,Y,449000
132.29,Y,Y,Y,Y,414000
140.93,Y,Y,Y,Y,414000
170.38,Y,Y,Y,Y,455000
151.24,Y,Y,Y,Y,445000
167.31,Y,Y,Y,Y,458000
166.66,Y,N,Y,Y,463000
168.15,Y,Y,Y,N,468000
136.19,Y,N,Y,Y,436000
168.34,Y,Y,Y,Y,466000
132.29,Y,N,Y,Y,426000
131.92,Y,N,Y,N,405000
170.47,Y,N,Y,Y,462000
119.19,Y,Y,Y,Y,466000
131.08,Y,Y,Y,Y,478000
146.97,Y,N,Y,Y,432000
163.69,Y,Y,Y,Y,461000
170.38,Y,N,Y,Y,452000
146.97,Y,N,Y,Y,428000
130.99,Y,N,Y,Y,426000
109.53,Y,N,Y,Y,436000
148.45,Y,N,Y,Y,440000
109.25,Y,N,Y,Y,433000
133.68,Y,Y,Y,Y,481000
127.83,Y,N,Y,Y,476000
141.21,Y,Y,Y,Y,435000
109.25,Y,N,Y,Y,438000
142.51,Y,Y,Y,Y,431000
147.62,Y,N,Y,Y,448000
109.25,Y,N,Y,Y,428000
104.23,Y,Y,Y,Y,427000
121.79,Y,N,Y,Y,453000
130.8,Y,Y,Y,Y,433000
144.37,Y,Y,Y,Y,451000
156.91,Y,Y,Y,Y,449000
125.23,Y,Y,Y,Y,443000
97.73,Y,Y,Y,Y,403000
165.64,Y,Y,Y,Y,432000
118.91,Y,Y,Y,Y,431000
147.15,Y,N,Y,N,418000
109.25,Y,Y,Y,Y,435000
170.47,Y,N,Y,N,447000
150.5,Y,N,Y,N,429000
115.85,Y,Y,Y,N,449000
141.11,Y,Y,Y,Y,428000
146.97,Y,Y,Y,Y,436000
113.62,Y,Y,Y,Y,453000
155.61,Y,Y,Y,Y,452000
130.71,Y,N,Y,Y,428000
105.81,Y,Y,Y,Y,431000
